1,0.0312512851041415,0.0315883055024679,0.00124948985635024,0.0312833028900977,4.901799977413e-05
2,0.0312472189279305,0.0313928814680631,0.0013004208505848,0.0312521519311859,2.26728766987982e-05
3,0.0312530825520598,0.0309092570649706,0.00105096053144591,0.0313337326087789,9.52524513141775e-05
4,0.0312479251330358,0.031075402417432,0.000751775085824677,0.0311666276898151,9.02792466878494e-05
5,0.0312478283440815,0.0312559063123132,2.09153293032616e-05,0.0312493272851689,7.06657533497412e-06
6,0.0312547242433363,0.0309404729374926,0.00130647824146524,0.0312627967628675,4.15199385217849e-05
7,0.0312471207710319,0.0312684704215716,0.000155889747976284,0.031246529131465,3.95492267272826e-05
8,0.0312503556963758,0.0312470554087515,6.6716380559273e-05,0.0312511930261733,1.95814368446554e-05
9,0.0312500323738336,0.0312515257072383,1.59204233558946e-05,0.0312500442553572,3.7417229478004e-06
10,0.0312500418564818,0.0312431457531899,1.63960544287134e-05,0.0312500676555644,3.59632122125253e-06
