
#fps each 20 frames

0,4.75841,
1,5.51022,
2,8.34221,
3,7.8257,
4,8.73303,
5,9.91104,
6,12.7575,
7,16.825,
8,17.3762,
9,13.053,
10,5.84898,
11,5.97974,
12,7.49965,
13,7.79047,
14,7.18656,
15,7.8913,
16,7.69403,
17,8.35856,
18,9.5344,
19,10.4487,
20,9.70865,
21,14.6206,
22,6.85236,
23,5.47957,
24,6.55527,
25,7.24987,
26,8.05475,
27,7.58311,
28,7.49853,
29,8.17007,
30,3.4186,
31,7.06495,
32,5.00254,
33,6.48697,
34,6.60238,
35,7.34434,
36,6.44175,
37,5.81446,
38,9.66646,
39,8.17026,
40,5.01752,
41,4.84195,
42,3.94518,
43,9.13252,
44,8.67182,
45,8.17559,
46,7.38725,
47,9.29072,
48,10.9933,
49,15.1058,
50,12.9256,
51,20.7951,
52,20.3093,
53,2.99176,
54,12.3057,
55,5.87522,
56,3.35053,
57,3.41932,
58,3.72354,
59,3.86274,
60,3.92211,
61,4.11031,
62,6.83566,
63,5.82613,
64,6.2371,
65,7.38301,
66,5.36517,
67,5.13668,
68,6.58577,
69,6.07541,
70,5.59142,
71,6.79912,
72,5.80943,
73,6.67828,
74,6.42949,
75,7.23842,
76,7.64662,
77,8.56564,
78,8.55198,
79,10.2986,
80,11.5992,
81,13.9443,
82,9.18005,
83,8.68851,
84,9.40383,
85,5.96347,
86,4.21764,
87,6.39687,
88,7.1115,
89,5.76772,
90,4.85746,
91,4.4012,
92,5.95256,
93,6.15765,
94,7.29866,
95,11.3868,
96,7.26997,
97,8.4156,
98,12.267,
99,11.4414,
100,10.7428,
101,16.0808,
102,14.0102,
103,10.7815,
104,8.85989,
105,12.1205,
106,11.7601,
107,3.40597,
108,8.2928,
109,10.1907,
110,11.2985,
111,14.1883,
112,16.3154,
113,16.3239,
114,4.59565,
115,8.4498,
116,9.8047,
117,11.2462,
118,10.1716,
119,12.7091,
120,16.1382,
121,17.395,
122,4.74933,
123,4.7179,
124,5.23884,
125,2.22661,
126,3.09414,
127,4.34287,
128,9.11118,
129,8.98417,
130,10.2656,
131,13.044,
132,11.5374,
133,8.61798,
134,19.1941,
135,7.42248,
136,7.75727,
137,8.83903,
138,8.43426,
139,8.89877,
140,11.3,
141,9.37234,
142,9.4204,
143,7.52718,
144,3.87473,
145,4.13957,
146,4.52899,
147,4.60385,
148,4.26368,
149,4.08108,
150,3.89609,
151,3.41894,
152,3.8173,
153,2.9059,
154,3.67494,
155,3.41343,
156,3.04756,
157,3.49153,
158,3.53408,
159,3.53115,
160,3.4969,
161,2.97573,
162,3.22304,
163,3.62248,
164,3.66773,
165,4.39019,
166,4.35262,
167,4.73622,
168,4.69856,
169,6.52386,
170,6.92225,
171,4.92484,
172,4.9052,
173,6.68281,
174,6.63277,
175,5.9794,
176,6.49925,
177,6.52838,
178,5.11025,
179,4.55156,
