
#center_of_error_range,relError,median,average

0,3645,0.0413319,0.00227989,0.0412289,3437672,
1,2002,0.0415374,0.00182414,0.0408949,2080163,
2,4004,0.0411219,0.00555701,0.0421119,3187777,
3,4004,0.0417964,0.00162475,0.0409652,4721644,
4,4004,0.0419258,0.00123042,0.0415026,4385097,
5,3261,0.0416275,0.00106989,0.0411715,3257808,
6,2002,0.0421085,0.00276227,0.0409918,1863506,
7,2002,0.0416488,0.00241784,0.0418095,1926716,
8,2002,0.0412741,0.00271311,0.041944,1828893,
9,2002,0.0419212,0.00271227,0.040817,1854349,
10,2002,0.0421473,0.00217451,0.0418846,1806152,
11,1045,0.041443,0.00473375,0.0426048,969210,
12,1001,0.0415037,0.00536972,0.0411848,865502,
13,1001,0.0418662,0.00510623,0.0407363,849648,
14,656,0.042682,0.0111453,0.0405855,526814,
15,4004,0.042501,0.00217849,0.0413182,3913030,
16,4004,0.0416046,0.000921763,0.0418458,4282002,
17,2714,0.0418823,0.00224216,0.0413754,2700519,
18,2002,0.041619,0.00244672,0.0422606,1858611,
19,2002,0.0418833,0.00285004,0.0414355,1816991,
20,2002,0.0411446,0.00253359,0.0416667,2055189,
21,2017,0.0418121,0.00298964,0.0417135,1816269,
22,2038,0.0416301,0.00257985,0.0415635,1847978,
23,1398,0.0424385,0.00567224,0.0400427,1302660,
24,1063,0.0412474,0.00413173,0.0415177,936047,
25,686,0.0398588,0.00923057,0.0426049,593734,
26,83,0.035423,0.0288294,0.0362447,99794,
27,92,0.0504158,0.0322507,0.0410044,63859,
28,66,0.036002,0.0343777,0.0286012,76343,
29,115,0.0425019,0.0351284,0.0384845,122465,
30,4004,0.0416553,0.00223158,0.0415616,3954141,
31,3976,0.0421873,0.00164632,0.0418861,4264351,
32,2200,0.0419076,0.00388645,0.0417162,2188756,
33,2026,0.0416146,0.00182664,0.0414915,1901303,
34,2027,0.0413659,0.00277789,0.0412871,1904686,
35,2023,0.0419518,0.0024635,0.0414606,2089910,
36,2027,0.0418598,0.00298667,0.0422073,1831471,
37,2017,0.042436,0.00359837,0.040661,1827353,
38,1468,0.0415346,0.00263317,0.0413464,1299388,
39,1029,0.0411645,0.00525988,0.043538,903727,
40,634,0.0406499,0.00969168,0.0435618,467566,
41,100,0.0396437,0.0258371,0.0399405,109513,
42,131,0.0488114,0.0311802,0.0298179,108274,
43,104,0.0412224,0.0215786,0.0373451,132052,
44,64,0.0406103,0.029901,0.0378212,69379,
45,4004,0.0418084,0.0011331,0.0414444,3923312,
46,3774,0.0416217,0.00130501,0.0421229,3942511,
47,2044,0.0416193,0.00244669,0.0414013,2151068,
48,2034,0.0420296,0.00247623,0.04182,1932173,
49,2034,0.0412032,0.00200382,0.0417147,1904366,
50,2038,0.0411557,0.00253209,0.042326,2034481,
51,2033,0.0415064,0.00195365,0.0417614,1905913,
52,2035,0.0419609,0.0012001,0.0417037,1829848,
53,1236,0.04135,0.00318369,0.0420217,1079251,
54,1033,0.0408808,0.00533896,0.042637,911040,
55,1042,0.0419042,0.00506062,0.0417588,880425,
56,282,0.0425369,0.0179045,0.0379171,213215,
57,83,0.0339348,0.0281271,0.0369805,74039,
58,81,0.051702,0.0450627,0.0360208,81786,
59,93,0.0526302,0.0464516,0.0363721,111514,
60,4004,0.0416218,0.00130692,0.0413483,3875890,
61,3703,0.0418686,0.00178341,0.0411752,3943299,
62,2039,0.0412917,0.00213298,0.04145,2080662,
63,2040,0.0416078,0.00188155,0.0421936,1936429,
64,2026,0.0412088,0.0041707,0.0413769,1904118,
65,2040,0.0417238,0.0023866,0.0418332,2019818,
66,2032,0.0419301,0.00189051,0.0415282,1905839,
67,2032,0.0410942,0.00205376,0.0415674,1766759,
68,1421,0.041528,0.00462572,0.0415702,1207921,
69,1093,0.0408597,0.00650959,0.0423314,931932,
70,930,0.0410614,0.00961309,0.0403961,709449,
71,91,0.0390075,0.0356143,0.0370352,70730,
72,117,0.0464468,0.0342309,0.0313257,94140,
73,174,0.0423948,0.024008,0.0383258,170068,
74,755,0.0423496,0.00693992,0.0423536,750585,
75,4004,0.0417879,0.00165293,0.041992,3731557,
76,4004,0.0414343,0.00153959,0.0418125,4050766,
77,2762,0.0413548,0.00170629,0.0419436,2845354,
78,2100,0.0411677,0.00274054,0.0417711,2129510,
79,2070,0.041934,0.00281158,0.0410971,1981626,
80,2066,0.0414115,0.00287984,0.0420032,2103592,
81,2066,0.0418163,0.00259035,0.0416166,1903026,
82,2065,0.0424827,0.00295341,0.0409294,1758139,
83,1759,0.0422888,0.00394889,0.0409016,1628432,
84,1108,0.0418047,0.00367003,0.0404542,1001083,
85,1179,0.0412958,0.00422516,0.0400203,974519,
86,1122,0.0412514,0.00535003,0.0418588,1125975,
87,1152,0.0415211,0.00408292,0.0418061,1031860,
88,1127,0.0421814,0.00377987,0.0417336,970273,
89,356,0.0415455,0.0144935,0.0389731,301272,
90,4004,0.0415435,0.00157756,0.0416935,3537735,
91,3531,0.041453,0.00191628,0.0419007,3597338,
92,2070,0.0410855,0.00274846,0.0415224,2277458,
93,2061,0.0413983,0.00291019,0.0414561,2035951,
94,2046,0.0411462,0.00222615,0.0421218,2079825,
95,2054,0.0415917,0.00242491,0.0421105,2017191,
96,2244,0.0415374,0.00210587,0.0415775,2157539,
97,2217,0.0417647,0.00188123,0.0422541,1892114,
98,2249,0.0418448,0.00202049,0.0406968,2013621,
99,1275,0.0422057,0.00348457,0.0418727,1227985,
100,1090,0.0406408,0.00546701,0.0407721,997986,
101,1111,0.0423062,0.00380216,0.0418841,920397,
102,1094,0.0407586,0.00302516,0.0419655,1162418,
103,1084,0.042321,0.00751999,0.0409305,918019,
104,1105,0.0412938,0.00451517,0.0424177,920453,
105,4004,0.0415803,0.00255474,0.0419449,3536174,
106,3642,0.0417108,0.00172961,0.0418382,3792184,
107,2057,0.0416125,0.00151384,0.0417783,2182868,
108,2058,0.0418838,0.00179041,0.0414557,2114040,
109,2067,0.0416803,0.00198387,0.0419322,2005167,
110,2074,0.0417195,0.00215817,0.0412144,2071898,
111,2060,0.041668,0.00267157,0.0413555,2000132,
112,2079,0.0413035,0.00282018,0.0416705,1869562,
113,2033,0.0414778,0.00245733,0.0420445,1846722,
