
#fps each 20 frames

0,9.18912,
1,8.61268,
2,7.30157,
3,4.63781,
4,5.74914,
5,5.52411,
6,9.30884,
7,10.5422,
8,13.9979,
9,15.0065,
10,8.70442,
11,14.0935,
12,6.18197,
13,5.816,
14,6.44586,
15,6.86859,
16,6.09159,
17,6.14903,
18,6.18209,
19,6.25361,
20,9.69551,
21,8.45954,
22,8.29176,
23,3.96157,
24,4.36136,
25,6.47369,
26,7.31723,
27,7.55465,
28,7.50585,
29,8.62325,
30,9.82901,
31,3.79046,
32,5.90481,
33,6.95726,
34,5.40877,
35,5.96321,
36,7.12534,
37,5.52561,
38,7.09903,
39,7.03723,
40,7.7526,
41,5.07249,
42,4.65284,
43,5.28133,
44,9.18055,
45,8.95054,
46,9.80548,
47,8.98705,
48,8.79164,
49,10.1277,
50,11.3598,
51,15.444,
52,16.1568,
53,20.5835,
54,21.605,
55,22.2033,
56,11.2662,
57,3.55183,
58,4.08659,
59,4.60645,
60,4.99214,
61,4.39763,
62,4.30896,
63,7.51843,
64,10.846,
65,7.13667,
66,8.25987,
67,4.95996,
68,5.19049,
69,5.44873,
70,5.97509,
71,5.50381,
72,6.43807,
73,6.2765,
74,6.94938,
75,7.80992,
76,7.43506,
77,7.21611,
78,9.36845,
79,8.29735,
80,9.16965,
81,11.3143,
82,10.5182,
83,13.4187,
84,14.9201,
85,17.5654,
86,14.5825,
87,9.85398,
88,14.1962,
89,13.1714,
90,16.7663,
91,13.9078,
92,5.86445,
93,7.20093,
94,5.35039,
95,7.27886,
96,11.0049,
97,6.37834,
98,6.65622,
99,7.36383,
100,10.9778,
101,14.0143,
102,9.32281,
103,11.2112,
104,14.5311,
105,19.4912,
106,22.7988,
107,22.077,
108,27.6519,
109,6.33926,
110,10.0492,
111,13.9328,
112,15.9505,
113,18.1779,
114,21.1509,
115,4.98074,
116,7.83066,
117,18.8851,
118,23.5793,
119,11.8884,
120,13.9581,
121,16.8219,
122,12.5579,
123,4.79478,
124,5.97483,
125,5.90873,
126,8.49389,
127,2.33647,
128,3.52489,
129,5.34638,
130,9.55486,
131,7.71493,
132,12.0422,
133,15.163,
134,17.9999,
135,17.0366,
136,9.5411,
137,6.77489,
138,20.9282,
139,14.2092,
140,14.3422,
141,18.0243,
142,9.09194,
143,6.98044,
144,7.06663,
145,6.43384,
146,4.34759,
147,6.51772,
148,5.19278,
149,5.02762,
150,4.76092,
151,4.18949,
152,3.62741,
153,3.72342,
154,2.20766,
155,3.44576,
156,3.81933,
157,3.03621,
158,3.57947,
159,3.31193,
160,3.31762,
161,3.39631,
162,2.64836,
163,2.95395,
164,2.3956,
165,3.72505,
166,3.71866,
167,3.3926,
168,3.58654,
169,3.80313,
170,3.87239,
171,5.25532,
172,4.22937,
173,4.11856,
174,4.29987,
175,4.92547,
176,5.26703,
177,6.38111,
178,5.66495,
179,7.26799,
180,8.24189,
181,5.60346,
182,4.64696,
