
#center_of_error_range,relError,median,average

0,3645,0.0126,0.00164457,0.0124992,3437672,
1,2002,0.0126067,0.00228347,0.0123517,2080163,
2,4004,0.0124574,0.00240905,0.0122731,3187777,
3,4004,0.0126021,0.00117216,0.0125705,4721644,
4,4004,0.0126308,0.00110636,0.0124548,4385097,
5,3261,0.0125056,0.00155288,0.0123353,3257808,
6,2002,0.0122578,0.00224496,0.0124126,1863506,
7,2002,0.0127992,0.00247338,0.0121053,1926716,
8,2002,0.0126735,0.00218301,0.0123804,1828893,
9,2002,0.0125311,0.00289859,0.0122633,1854349,
10,2002,0.012489,0.00227113,0.0125466,1806152,
11,1045,0.0124344,0.00404195,0.0122729,969210,
12,1001,0.0124928,0.00444193,0.0126071,865502,
13,1001,0.0126688,0.00366622,0.0119397,849648,
14,656,0.0125699,0.00619004,0.0123725,526814,
15,4004,0.0125731,0.00163607,0.0125504,3913030,
16,4004,0.0125691,0.0013879,0.0122282,4282002,
17,2714,0.0123336,0.00207775,0.0123939,2700519,
18,2002,0.0127224,0.00259495,0.0121322,1858611,
19,2002,0.0124192,0.00229253,0.0122846,1816991,
20,2002,0.0126134,0.00233847,0.0123054,2055189,
21,2017,0.0122666,0.00241291,0.0125827,1816269,
22,2038,0.0123973,0.00204602,0.012541,1847978,
23,1398,0.0123651,0.00330439,0.0121064,1302660,
24,1063,0.0124257,0.00330218,0.0123696,936047,
25,686,0.0126723,0.00554626,0.0123944,593734,
26,83,0.0246307,0.0246307,0.00170351,99794,
27,92,0.0159257,0.0159257,0.00398534,63859,
28,66,0.0230408,0.0230408,0,76343,
29,115,0.0169518,0.0169518,0.00407463,122465,
30,4004,0.0126502,0.00210197,0.0125037,3954141,
31,3976,0.0123231,0.00145555,0.0124849,4264351,
32,2200,0.0128808,0.00282215,0.0125418,2188756,
33,2026,0.0123176,0.00230079,0.0124136,1901303,
34,2027,0.0126218,0.00282068,0.0124477,1904686,
35,2023,0.0124335,0.00223837,0.0125895,2089910,
36,2027,0.0126366,0.00274015,0.0123829,1831471,
37,2017,0.0125641,0.00242373,0.0125433,1827353,
38,1468,0.0129765,0.00294485,0.0121869,1299388,
39,1029,0.0122249,0.00435972,0.01247,903727,
40,634,0.0124881,0.00559279,0.0120336,467566,
41,100,0.0186097,0.0186097,0.00275766,109513,
42,131,0.016195,0.016195,0.00445629,108274,
43,104,0.0146306,0.0146306,0.00500939,132052,
44,64,0.0194295,0.0194295,0,69379,
45,4004,0.0125434,0.00193115,0.0123526,3923312,
46,3774,0.0124326,0.00120317,0.012462,3942511,
47,2044,0.0125847,0.00270122,0.0121956,2151068,
48,2034,0.012576,0.002123,0.0124256,1932173,
49,2034,0.0124803,0.00242863,0.0125049,1904366,
50,2038,0.0126089,0.00208382,0.0122038,2034481,
51,2033,0.0125753,0.00208903,0.0122012,1905913,
52,2035,0.0127571,0.00253983,0.0124907,1829848,
53,1236,0.0123373,0.0033551,0.0122428,1079251,
54,1033,0.0124512,0.00424734,0.0126603,911040,
55,1042,0.0128813,0.00505324,0.0126234,880425,
56,282,0.0134958,0.0106864,0.0104519,213215,
57,83,0.0159646,0.0159646,0.00183687,74039,
58,81,0.0276025,0.0276025,0.000770303,81786,
59,93,0.0191232,0.0191232,0.00144376,111514,
60,4004,0.0127732,0.0024904,0.0123876,3875890,
61,3703,0.0124355,0.00121903,0.0124764,3943299,
62,2039,0.0123855,0.00257995,0.0123074,2080662,
63,2040,0.0123888,0.00209768,0.0124141,1936429,
64,2026,0.012739,0.00197125,0.0123257,1904118,
