
#fps each 20 frames

0,5.3426,
1,8.3931,
2,9.84641,
3,7.85419,
4,9.93246,
5,11.5434,
6,9.42957,
7,9.52536,
8,11.9398,
9,18.7951,
10,8.47467,
11,12.5375,
12,6.271,
13,2.96073,
14,3.69583,
15,3.60524,
16,5.0336,
17,3.9134,
18,3.76849,
19,3.7902,
20,4.75904,
21,4.5728,
22,7.07816,
23,3.38485,
24,4.36555,
25,6.43426,
26,6.95896,
27,7.58293,
28,7.74943,
29,7.93763,
30,8.29032,
31,3.71987,
32,7.08794,
33,6.85017,
34,5.33331,
35,5.82686,
36,6.60042,
37,5.6447,
38,5.99222,
39,7.81532,
40,6.92453,
41,3.52569,
42,4.02977,
43,8.53951,
44,9.01345,
45,9.7378,
46,9.18458,
47,10.0501,
48,12.8742,
49,12.0477,
50,8.9335,
51,14.3851,
52,16.1942,
53,18.6507,
54,9.19605,
55,12.7028,
56,3.4416,
57,8.72265,
58,2.94477,
59,3.05954,
60,3.10001,
61,3.51293,
62,3.90146,
63,6.85711,
64,4.17958,
65,5.13286,
66,4.73617,
67,4.78229,
68,4.36954,
69,5.09661,
70,4.76433,
71,4.79023,
72,5.282,
73,4.6477,
74,5.30833,
75,5.13676,
76,5.62731,
77,6.13653,
78,7.18531,
79,7.64622,
80,9.3507,
81,9.69802,
82,10.8843,
83,11.1501,
84,14.2957,
85,13.7887,
86,13.242,
87,8.64934,
88,11.4102,
89,11.946,
90,12.7376,
91,13.4734,
92,5.66767,
93,3.46103,
94,4.24234,
95,8.59462,
96,9.45428,
97,4.62084,
98,7.88994,
99,8.4394,
100,6.81684,
101,9.78173,
102,6.20089,
103,6.88542,
104,7.30789,
105,12.2961,
106,14.7383,
107,17.0925,
108,8.10367,
109,5.93179,
110,9.06006,
111,10.3248,
112,11.6669,
113,13.1463,
114,14.8213,
115,6.61797,
116,6.63627,
117,9.70442,
118,9.77457,
119,7.36992,
120,8.55922,
121,10.2506,
122,10.6287,
123,4.58882,
124,4.50494,
125,3.94267,
126,2.34508,
127,2.8426,
128,3.17397,
129,8.87597,
130,12.1281,
131,5.15824,
132,14.6388,
133,9.34275,
134,9.45928,
135,11.5163,
136,13.9516,
137,8.28031,
138,9.07647,
139,8.58992,
140,7.99581,
141,8.85634,
142,6.65529,
143,4.38182,
144,4.81018,
145,3.57469,
146,3.59045,
147,4.93064,
148,4.4342,
149,4.26727,
150,3.86786,
151,3.1311,
152,3.63981,
153,3.75998,
154,3.56933,
155,3.7508,
156,3.13211,
157,2.11863,
158,5.66325,
159,5.95629,
160,3.67996,
161,4.78477,
162,8.07061,
163,5.89446,
164,3.07221,
165,6.5397,
166,5.32445,
167,2.92177,
168,4.51808,
169,5.04543,
170,5.36411,
171,4.91418,
172,5.28691,
173,4.77243,
174,4.80067,
175,5.54095,
176,5.83191,
177,5.45966,
178,5.3294,
179,6.58117,
180,6.24003,
