
#center_of_error_range,relError,median,average

0,3645,0.250069,0.000338167,0.250069,3437672,
1,2002,0.25012,0.000124007,0.25012,2080163,
2,4004,0.249677,9.64701e-05,0.249677,3187777,
3,4004,0.249853,0.000197172,0.249853,4721644,
4,4004,0.249686,1.45882e-05,0.249686,4385097,
5,3261,0.249992,1.88798e-05,0.249992,3257808,
6,2002,0.249922,0.000311524,0.249922,1863506,
7,2002,0.250115,5.21839e-05,0.250115,1926716,
8,2002,0.249773,0.000335172,0.249773,1828893,
9,2002,0.249956,0.000561655,0.249956,1854349,
10,2002,0.249947,0.000250801,0.249947,1806152,
11,1045,0.249228,3.09944e-06,0.249228,969210,
12,1001,0.248626,0.00302482,0.248626,865502,
13,1001,0.250233,0.000641465,0.250233,849648,
14,656,0.249472,3.70145e-05,0.249472,526814,
15,4004,0.250297,0.000745714,0.250297,3913030,
16,4004,0.249944,7.01845e-05,0.249944,4282002,
17,2714,0.249444,4.20362e-05,0.249444,2700519,
18,2002,0.249802,0.000179157,0.249802,1858611,
19,2002,0.24969,0.00102311,0.24969,1816991,
20,2002,0.24985,4.42863e-05,0.24985,2055189,
21,2017,0.250049,0.000244468,0.250049,1816269,
22,2038,0.249973,0.000834152,0.249973,1847978,
23,1398,0.249841,0.000497073,0.249841,1302660,
24,1063,0.250006,0.000159174,0.250006,936047,
25,686,0.250605,0.000685483,0.250605,593734,
26,83,0.246302,0.013573,0.246302,99794,
27,92,0.242613,0.00270909,0.242613,63859,
28,66,0.251038,0.0129023,0.251038,76343,
29,115,0.24745,0.00487487,0.24745,122465,
30,4004,0.250045,2.01166e-05,0.250045,3954141,
31,3976,0.249733,0.000259474,0.249733,4264351,
32,2200,0.250016,0.000748813,0.250016,2188756,
33,2026,0.249902,8.57264e-05,0.249902,1901303,
34,2027,0.24972,2.52128e-05,0.24972,1904686,
35,2023,0.249442,0.000906974,0.249442,2089910,
36,2027,0.250157,0.000325948,0.250157,1831471,
37,2017,0.249992,0.000355169,0.249992,1827353,
38,1468,0.249874,0.00171928,0.249874,1299388,
39,1029,0.249954,0.00084427,0.249954,903727,
40,634,0.249904,0.0010234,0.249904,467566,
41,100,0.251724,0.00460219,0.251724,109513,
42,131,0.243646,0.0215518,0.243646,108274,
43,104,0.251859,0.00953791,0.251859,132052,
44,64,0.210582,0.0239698,0.210582,69379,
45,4004,0.250105,0.000109851,0.250105,3923312,
46,3774,0.249766,0.000227138,0.249766,3942511,
47,2044,0.250148,0.000866562,0.250148,2151068,
48,2034,0.250051,5.04553e-05,0.250051,1932173,
49,2034,0.250091,0.000662178,0.250091,1904366,
50,2038,0.249342,0.000111073,0.249342,2034481,
51,2033,0.250445,6.71744e-05,0.250445,1905913,
52,2035,0.249808,0.00012213,0.249808,1829848,
53,1236,0.250244,0.000744015,0.250244,1079251,
54,1033,0.249751,0.000293061,0.249751,911040,
55,1042,0.248142,0.00030838,0.248142,880425,
56,282,0.250515,0.00291961,0.250515,213215,
57,83,0.24504,0.000398442,0.24504,74039,
58,81,0.239289,0.00174235,0.239289,81786,
59,93,0.246086,0.0175763,0.246086,111514,
60,4004,0.250128,0.000393599,0.250128,3875890,
61,3703,0.250099,0.000108659,0.250099,3943299,
62,2039,0.249938,0.000974208,0.249938,2080662,
63,2040,0.249976,0.000348583,0.249976,1936429,
64,2026,0.249334,0.000233442,0.249334,1904118,
65,2040,0.249912,0.000576526,0.249912,2019818,
66,2032,0.250374,7.55489e-05,0.250374,1905839,
67,2032,0.249749,0.000127912,0.249749,1766759,
68,1421,0.24983,9.35495e-05,0.24983,1207921,
69,1093,0.249783,0.00103548,0.249783,931932,
70,930,0.249945,0.000542685,0.249945,709449,
71,91,0.243023,0.0184787,0.243023,70730,
72,117,0.248954,0.000249624,0.248954,94140,
73,174,0.247789,0.0023814,0.247789,170068,
74,755,0.250115,0.000670791,0.250115,750585,
75,4004,0.24989,6.28382e-05,0.24989,3731557,
76,4004,0.25013,4.52995e-05,0.25013,4050766,
77,2762,0.249841,0.000626445,0.249841,2845354,
78,2100,0.250003,3.12328e-05,0.250003,2129510,
79,2070,0.250069,0.000593185,0.250069,1981626,
80,2066,0.249884,0.000100553,0.249884,2103592,
81,2066,0.249641,0.000429839,0.249641,1903026,
82,2065,0.249827,5.37485e-05,0.249827,1758139,
83,1759,0.250803,0.000919878,0.250803,1628432,
84,1108,0.249392,8.29101e-05,0.249392,1001083,
85,1179,0.250035,0.000731617,0.250035,974519,
86,1122,0.249537,0.0016195,0.249537,1125975,
87,1152,0.25037,0.000412375,0.25037,1031860,
88,1127,0.249997,0.00118989,0.249997,970273,
89,356,0.249977,0.00126463,0.249977,301272,
90,4004,0.249992,2.57194e-05,0.249992,3537735,
91,3531,0.250055,0.000827283,0.250055,3597338,
92,2070,0.250025,0.000154346,0.250025,2277458,
93,2061,0.250171,0.000506639,0.250171,2035951,
94,2046,0.249989,0.00020434,0.249989,2079825,
95,2054,0.249286,1.78516e-05,0.249286,2017191,
96,2244,0.249783,0.000548065,0.249783,2157539,
97,2217,0.249834,0.000370234,0.249834,1892114,
98,2249,0.250324,5.85914e-05,0.250324,2013621,
99,1275,0.250013,2.93255e-05,0.250013,1227985,
100,1090,0.250073,0.000333667,0.250073,997986,
101,1111,0.25083,0.000123322,0.25083,920397,
102,1094,0.249907,0.00189047,0.249907,1162418,
103,1084,0.249803,4.46588e-05,0.249803,918019,
104,1105,0.249723,1.25021e-05,0.249723,920453,
105,4004,0.249723,1.69724e-05,0.249723,3536174,
106,3642,0.24999,3.48091e-05,0.24999,3792184,
107,2057,0.25,0.000331908,0.25,2182868,
108,2058,0.250183,0.0003784,0.250183,2114040,
109,2067,0.249639,0.000987694,0.249639,2005167,
110,2074,0.249852,0.000112206,0.249852,2071898,
111,2060,0.250129,5.427e-05,0.250129,2000132,
112,2079,0.249963,0.000132397,0.249963,1869562,
113,2033,0.25012,5.00977e-05,0.25012,1846722,
114,1314,0.249753,0.00123861,0.249753,1206999,
115,1077,0.249948,0.000218272,0.249948,1023928,
116,1075,0.250551,0.000674903,0.250551,989025,
117,1069,0.248701,0.000485674,0.248701,982146,
118,1091,0.247765,0.000119001,0.247765,957960,
119,1071,0.248777,0.000198781,0.248777,797354,
120,4004,0.249827,1.59591e-05,0.249827,3570526,
121,2496,0.249934,0.000305414,0.249934,2778202,
122,2030,0.248727,0.000349998,0.248727,2014339,
123,2029,0.250019,0.000119507,0.250019,1920729,
124,2047,0.249195,0.000288606,0.249195,1961135,
125,2039,0.250247,0.000560969,0.250247,1938645,
126,2029,0.249619,0.000537008,0.249619,1871531,
127,2039,0.249446,0.000120804,0.249446,1709538,
128,1400,0.248871,0.000693098,0.248871,1221333,
129,1402,0.250302,0.000319302,0.250302,1306013,
130,1731,0.250399,0.000100076,0.250399,1539076,
131,1940,0.249657,0.000408858,0.249657,1648456,
132,1035,0.249915,0.00051868,0.249915,834825,
133,616,0.249057,0.000485092,0.249057,506095,
134,703,0.24907,0.000308231,0.24907,671577,
135,4004,0.249763,4.66108e-05,0.249763,3390429,
136,2965,0.249986,3.13818e-05,0.249986,3090852,
137,2036,0.24983,0.00158626,0.24983,2081304,
138,2109,0.25056,0.000120431,0.25056,2150584,
139,2153,0.250096,0.000280708,0.250096,2082130,
140,2080,0.249825,0.000729963,0.249825,1965148,
141,2062,0.250004,1.75834e-05,0.250004,1933034,
142,2059,0.249998,8.56221e-05,0.249998,1833411,
143,2041,0.249996,0.000241995,0.249996,1997933,
144,2058,0.249942,0.000124156,0.249942,1973458,
145,2056,0.249836,0.000945687,0.249836,1790740,
146,2048,0.249982,0.000291914,0.249982,1784728,
147,1293,0.249572,0.000329614,0.249572,1107379,
148,1113,0.249288,0.000143871,0.249288,834064,
149,128,0.240861,0.00709173,0.240861,114429,
150,4004,0.249758,1.77175e-05,0.249758,3188646,
151,2936,0.25003,0.000164717,0.25003,3038632,
152,2088,0.249536,0.000179708,0.249536,2214667,
153,2071,0.249893,0.000265285,0.249893,2225990,
154,2076,0.250157,9.0152e-05,0.250157,1985178,
155,2056,0.25005,0.000112385,0.25005,1904355,
156,2053,0.249953,0.000489011,0.249953,1967243,
157,2046,0.249918,9.55164e-05,0.249918,1968085,
158,2135,0.249935,0.000122651,0.249935,2017911,
159,2154,0.249999,0.00074631,0.249999,1903359,
160,2151,0.249682,0.000379488,0.249682,2043466,
161,2033,0.249965,0.000215113,0.249965,1905882,
162,1894,0.249484,1.24723e-05,0.249484,1723274,
163,1217,0.249997,0.000334501,0.249997,1064271,
164,1110,0.249684,0.000144258,0.249684,935778,
165,4004,0.249707,5.75483e-05,0.249707,2997044,
166,2576,0.249677,5.9396e-05,0.249677,2972106,
167,2040,0.249479,0.00094226,0.249479,2059431,
168,2046,0.249966,9.45628e-05,0.249966,2168126,
169,2060,0.250196,0.000401676,0.250196,1870909,
170,2062,0.249845,1.66893e-05,0.249845,1977731,
171,2037,0.250122,6.18994e-05,0.250122,1720905,
172,2046,0.250167,0.000675887,0.250167,2133453,
173,2036,0.249711,0.000446215,0.249711,2031517,
174,2043,0.250025,0.000213563,0.250025,1842639,
175,2046,0.249781,1.29938e-05,0.249781,1923282,
176,2054,0.249887,0.000325873,0.249887,2362938,
177,2027,0.250022,0.000576824,0.250022,2026650,
178,2041,0.250028,0.000332028,0.250028,1776847,
179,2047,0.249568,0.00108302,0.249568,1646303,
180,3905,0.250188,0.000157863,0.250188,3024993,
181,2083,0.249666,0.000320002,0.249666,2262545,
182,2044,0.249771,5.02616e-05,0.249771,2228248,
183,2043,0.249814,0.000829667,0.249814,2083405,
184,2044,0.250175,4.97997e-05,0.250175,2039133,
185,2040,0.248997,0.000362918,0.248997,1916421,
186,2028,0.250046,0.000314116,0.250046,1819349,
187,2033,0.249721,4.37349e-05,0.249721,1841091,
188,2042,0.249496,4.95166e-05,0.249496,2190850,
189,2034,0.249687,0.000690326,0.249687,2083070,
190,2031,0.250142,0.00013268,0.250142,1793790,
191,2041,0.250123,4.04418e-05,0.250123,2015650,
192,2029,0.249879,0.000344649,0.249879,2297957,
193,2027,0.24981,0.000142366,0.24981,2289673,
194,2040,0.248872,0.000621304,0.248872,1863838,
195,2895,0.250192,0.000364035,0.250192,2355585,
196,2025,0.250191,0.00065282,0.250191,1940031,
197,2032,0.249336,5.82039e-05,0.249336,2121718,
198,2046,0.249838,0.000174969,0.249838,2020391,
199,2038,0.249335,9.48012e-05,0.249335,2041108,
200,2038,0.250131,0.000328749,0.250131,1663945,
201,2018,0.249694,0.000372753,0.249694,1891368,
202,2028,0.249993,0.00107162,0.249993,2175241,
203,2025,0.250032,0.000142187,0.250032,2039805,
204,2019,0.249793,0.000272021,0.249793,1896947,
205,2023,0.249864,0.000345945,0.249864,1959832,
206,2033,0.249402,0.000174642,0.249402,2250442,
207,2037,0.250116,0.000306606,0.250116,2443043,
208,2031,0.249402,0.000632331,0.249402,2251147,
209,2039,0.249774,0.000454217,0.249774,2120107,
210,2873,0.249871,0.000476748,0.249871,2128002,
211,2033,0.249394,0.000285164,0.249394,1893642,
212,2040,0.250016,0.000592291,0.250016,2166172,
213,2039,0.250038,0.00109848,0.250038,1842092,
214,2034,0.250528,0.00083974,0.250528,2041127,
215,2028,0.250006,0.000185966,0.250006,1849790,
216,2042,0.249945,0.000234321,0.249945,1764628,
217,2044,0.250143,0.000267744,0.250143,2076657,
218,2040,0.249886,0.000690445,0.249886,2283359,
219,2026,0.250004,0.000214756,0.250004,2109445,
220,2032,0.249456,0.000580937,0.249456,1890103,
221,2023,0.249897,0.000218034,0.249897,1898858,
222,2053,0.249931,0.000109121,0.249931,2332113,
223,2044,0.250022,0.000315905,0.250022,2521493,
224,2047,0.249665,0.000290632,0.249665,2246906,
225,2728,0.250126,0.000204772,0.250126,1655452,
226,2023,0.2495,0.000586301,0.2495,2141414,
227,2020,0.250054,6.7085e-05,0.250054,2131090,
228,2021,0.249912,0.000510812,0.249912,1792255,
229,2038,0.249723,0.000225022,0.249723,2039851,
230,2028,0.249732,0.000790894,0.249732,1766394,
231,2022,0.249749,6.44922e-05,0.249749,1806355,
232,2020,0.249888,0.000276893,0.249888,2065773,
233,2023,0.249831,2.8491e-05,0.249831,2246618,
234,2032,0.249769,0.000182688,0.249769,2216780,
235,2038,0.24991,5.33909e-05,0.24991,1985510,
236,2024,0.250015,0.000308484,0.250015,1904436,
237,2039,0.250886,8.88705e-05,0.250886,2132635,
238,2036,0.250056,0.000530332,0.250056,2296680,
239,2030,0.250039,0.000547141,0.250039,2419908,
240,2893,0.250061,0.000383139,0.250061,2232827,
241,2028,0.249297,0.00129738,0.249297,1914993,
242,2026,0.250095,0.000342488,0.250095,1849850,
243,2030,0.249459,0.000299618,0.249459,1910766,
244,2033,0.249625,9.65744e-05,0.249625,1812061,
245,2030,0.250118,0.000216395,0.250118,2151107,
246,2022,0.250032,0.00116643,0.250032,2130020,
247,2022,0.24983,4.88907e-05,0.24983,2219681,
248,2025,0.249653,5.38528e-05,0.249653,2014831,
249,2036,0.249853,8.02428e-05,0.249853,2019010,
250,2030,0.250158,2.46763e-05,0.250158,2127488,
251,2030,0.250111,0.000202537,0.250111,2164961,
252,2026,0.249792,7.69496e-05,0.249792,2287259,
253,2027,0.25008,0.000352442,0.25008,2238624,
254,2029,0.249777,9.37134e-05,0.249777,1888577,
255,3613,0.249695,0.000402689,0.249695,2965024,
256,2044,0.249644,6.3628e-05,0.249644,1713376,
257,2046,0.250475,0.00115418,0.250475,1623672,
258,2036,0.250054,3.8445e-06,0.250054,1947394,
259,2059,0.250427,0.000463516,0.250427,1851137,
260,2037,0.249738,4.73708e-05,0.249738,1994734,
261,2031,0.250245,2.82824e-05,0.250245,2209942,
262,2056,0.250179,3.38256e-05,0.250179,2247826,
263,2047,0.250534,9.86457e-05,0.250534,2128880,
264,2047,0.249885,0.000977606,0.249885,2060154,
265,2043,0.250155,0.000545323,0.250155,2079593,
266,2050,0.249798,0.000456125,0.249798,2206633,
267,2040,0.250389,6.9201e-05,0.250389,2059174,
268,2057,0.249765,0.000665903,0.249765,2087370,
269,2065,0.249983,0.000466466,0.249983,2309873,
270,3570,0.249654,1.22637e-05,0.249654,2649362,
271,2072,0.249828,0.000690371,0.249828,1985175,
272,2060,0.250139,0.000710756,0.250139,1900842,
273,2059,0.25035,0.000217021,0.25035,1965384,
274,2053,0.250023,0.000163496,0.250023,2009418,
275,2068,0.250181,0.000190437,0.250181,2006077,
276,2070,0.250053,6.65784e-05,0.250053,2208076,
277,2066,0.249786,0.000138879,0.249786,2127730,
278,2062,0.250186,3.91603e-05,0.250186,2182846,
