
#fps each 20 frames

0,9.89948,
1,7.18965,
2,3.98062,
3,6.86061,
4,6.03821,
5,4.52459,
6,6.07131,
7,7.99562,
8,8.2746,
9,7.98692,
10,7.79737,
11,6.81052,
12,7.05163,
13,7.6219,
14,9.89714,
15,12.2291,
16,3.45825,
17,5.77857,
18,7.10579,
19,6.5845,
20,6.82397,
21,6.20413,
22,8.31788,
23,5.41267,
24,5.43901,
25,8.25451,
26,5.57222,
27,7.05079,
28,7.29426,
29,6.11385,
30,7.04385,
31,7.65389,
32,7.98156,
33,5.99953,
34,4.28572,
35,4.3573,
36,8.57839,
37,9.15556,
38,8.63451,
39,9.5354,
40,7.03617,
41,8.80924,
42,11.6115,
43,11.1684,
44,14.3244,
45,19.4137,
46,17.7682,
47,5.81692,
48,8.53602,
49,4.60137,
50,3.1269,
51,3.42856,
52,3.70254,
53,4.13064,
54,4.48524,
55,4.46019,
56,8.13002,
57,10.8097,
58,3.86717,
59,3.93828,
60,5.28307,
61,4.83825,
62,4.94818,
63,5.50399,
64,4.81843,
65,4.86709,
66,5.53294,
67,5.82931,
68,6.28152,
69,6.88353,
70,7.47703,
71,8.79937,
72,8.74071,
73,8.0249,
74,8.95607,
75,11.6589,
76,12.2636,
77,13.6143,
78,17.8322,
79,6.09647,
80,9.82356,
81,10.6526,
82,11.1549,
83,13.1857,
84,7.75972,
85,4.55465,
86,6.72434,
87,6.12252,
88,11.0948,
89,6.50689,
90,8.23498,
91,10.7906,
92,11.1747,
93,13.124,
94,7.47074,
95,7.76222,
96,9.36785,
97,9.52773,
98,10.5083,
99,13.2407,
100,12.0329,
101,9.23171,
102,9.06765,
103,8.02797,
104,8.7582,
105,11.5355,
106,11.0571,
107,5.71836,
108,6.58487,
109,10.2459,
110,12.1634,
111,14.3744,
112,7.68973,
113,10.0836,
114,11.0166,
115,12.393,
116,3.77293,
117,5.05364,
118,5.74551,
119,9.09128,
120,2.27839,
121,3.04375,
122,4.29548,
123,13.2157,
124,10.7074,
125,16.074,
126,17.7637,
127,21.5368,
128,24.0754,
129,5.6278,
130,2.70309,
131,3.31144,
132,3.8836,
133,5.31524,
134,3.86814,
135,4.50898,
136,4.84851,
137,4.84383,
138,6.76437,
139,6.13796,
140,5.13114,
141,4.61105,
142,5.15431,
143,4.69588,
144,5.12601,
145,4.7047,
146,4.61461,
147,4.11234,
148,4.132,
149,3.24436,
150,4.237,
151,3.28431,
152,3.09158,
153,3.45494,
154,3.20547,
155,2.65461,
156,3.08781,
157,3.01276,
158,3.42107,
159,4.73252,
160,4.95011,
161,6.5978,
162,4.39853,
163,4.65309,
164,6.00807,
165,5.20996,
166,5.38215,
167,6.03299,
168,7.38817,
169,4.54495,
170,4.61519,
171,5.31551,
172,4.94001,
173,5.90984,
174,7.10771,
175,3.80823,
